Booking ID,Status,Activity / Add-On,First Name,Last Name,Tickets / Items,Purchase Date,Activity Date,Activity Time,Promotion Code,Voucher Code,Bookings,Guests,List Price,Discount,Customer Fees,Total,Payable To You,Your Net Revenue,Notes,Payout Date,Payout Transaction ID
B-AGKGK35,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-07-24,2023-07-29,5:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.44,$9.74,,2023-07-27,100536058822215
B-AGKGK35,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-07-24,2023-07-29,5:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.66,$14.61,,2023-07-27,100536058822215
B-4RDDAE4,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-07-30,2023-07-30,2:00pm,,,0,0,$15.00,$0.00,$1.05,$16.05,$15.73,$14.68,"Build out 2 fat glass packages
5 large items 
$325 total
may or may not do add ons",2023-08-03,100536059209154
B-4RDDAE4,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-07-30,2023-07-30,2:00pm,,,0,0,$10.00,$0.00,$0.70,$10.70,$10.49,$9.79,"Build out 2 fat glass packages
5 large items 
$325 total
may or may not do add ons",2023-08-03,100536059209154
B-ZGM5Y9Y,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-07-26,2023-07-30,5:00pm,,,1,0,$8.50,$0.00,$1.11,$9.61,$8.90,$8.30,,2023-07-31,100536058955954
B-ZGM5Y9Y,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-07-26,2023-07-30,5:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.47,$9.77,,2023-07-31,100536058955954
B-ZGMZ7G3,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-07-31,2023-07-31,6:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-08-03,100536059209154
B-X9EAX87,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-07-31,2023-08-01,4:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.33,$29.23,,2023-08-03,100536059209154
B-X9EAX87,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-01,2023-08-01,4:00pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.33,-$29.23,,,
B-77DWAXG,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-01,2023-08-01,9:15pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.34,$9.64,,2023-08-04,100536059293554
B-77DWAXG,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-08-01,2023-08-01,9:15pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-08-04,100536059293554
B-9XRRN8P,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-07-30,2023-08-02,9:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,,2023-08-03,100536059209154
B-JE6JXZV,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-02,2023-08-02,9:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-08-07,100536059356622
B-JE6JXZV,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-08-02,2023-08-02,9:00pm,,,0,0,$8.50,$0.00,$1.11,$9.61,$8.89,$8.29,,2023-08-07,100536059356622
B-JE6JXZV,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-08-02,2023-08-02,9:00pm,,,0,0,$2.00,$0.00,$0.26,$2.26,$2.10,$1.96,,2023-08-07,100536059356622
B-EJGMPJ4,fulfilled,Water,XXXXX,XXXXX,3x Water,2023-08-01,2023-08-02,7:45pm,,,1,0,$3.00,$0.00,$0.39,$3.39,$3.12,$2.91,Paid through square.,2023-08-04,100536059293554
B-AGEGRX8,fulfilled,Large Item,XXXXX,XXXXX,2x Large Item,2023-08-02,2023-08-03,2:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.34,$29.24,,2023-08-07,100536059356622
B-KYNNVAM,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-07-30,2023-08-03,8:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-08-03,100536059209154
B-KYNNVAM,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-07-30,2023-08-03,8:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.46,$9.76,,2023-08-03,100536059209154
B-KYNNVAM,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-07-30,2023-08-03,8:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-08-03,100536059209154
B-KYNNVAM,fulfilled,Water,XXXXX,XXXXX,1x Water,2023-07-30,2023-08-03,8:00pm,,,0,0,$1.00,$0.00,$0.13,$1.13,$1.05,$0.98,,2023-08-03,100536059209154
B-AGE9DGA,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-03,2023-08-03,9:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.46,$14.41,,2023-08-08,100536059422221
B-AGE9DGA,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-08-03,2023-08-03,9:00pm,,,0,0,$8.50,$0.00,$1.11,$9.61,$8.77,$8.17,,2023-08-08,100536059422221
B-AGE9DGA,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-08-03,2023-08-03,9:00pm,,,0,0,$2.00,$0.00,$0.26,$2.26,$2.06,$1.92,,2023-08-08,100536059422221
B-X9YP96Y,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-03,2023-08-03,7:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-08-08,100536059422221
B-X9YP96Y,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-03,2023-08-03,7:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-08-08,100536059422221
B-X9YP96Y,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-03,2023-08-03,7:00pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.46,$9.76,,2023-08-08,100536059422221
B-DPY8P8Y,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-08-04,2023-08-04,9:30pm,,,0,0,$8.50,$0.00,$1.11,$9.61,$8.90,$8.30,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,Crate of Glass,XXXXX,XXXXX,2x 1 crate,2023-08-04,2023-08-04,9:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.94,$19.54,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-04,2023-08-04,9:30pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.71,$14.66,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,Color bomb,XXXXX,XXXXX,4x (1) Color Bomb,2023-08-04,2023-08-04,9:30pm,,,0,0,$34.00,$0.00,$4.44,$38.44,$35.62,$33.22,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,FUBAR Booster,XXXXX,XXXXX,2x BOOSTER,2023-08-04,2023-08-04,9:30pm,,,0,0,$60.00,$0.00,$7.80,$67.80,$62.83,$58.63,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-04,2023-08-04,9:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.71,$14.66,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,Large Item,XXXXX,XXXXX,3x Large Item,2023-08-04,2023-08-04,9:30pm,,,0,0,$45.00,$0.00,$5.85,$50.85,$47.10,$43.95,,2023-08-09,100536059472001
B-DPY8P8Y,fulfilled,Crate of Glass,XXXXX,XXXXX,5x 1 crate,2023-08-04,2023-08-04,9:30pm,,,0,0,$50.00,$0.00,$6.50,$56.50,$52.35,$48.85,,2023-08-09,100536059472001
B-55KDWKE,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-04,2023-08-04,10:30pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.28,$29.18,,2023-08-09,100536059472001
B-KYEMPR6,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-07-04,2023-08-04,2:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.93,$19.53,,2023-07-07,100536057547501
B-KYEMPR6,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-04,2023-08-04,2:30pm,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-KYEMPR6,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-07-04,2023-08-04,2:30pm,,,1,0,$8.50,$0.00,$1.11,$9.61,$8.90,$8.30,,2023-07-07,100536057547501
B-KYEMPR6,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-04,2023-08-04,2:30pm,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-KYEMPR6,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-07-04,2023-08-04,2:30pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.70,$14.65,,2023-07-07,100536057547501
B-KYEMPR6,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-08-04,2023-08-04,2:30pm,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-DPVA7DM,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-07-16,2023-08-05,2:00pm,,,1,0,$20.00,$0.00,$2.60,$22.60,$20.88,$19.48,,2023-07-20,100536058590851
B-DPVA7DM,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-05,2023-08-05,2:00pm,,,0,0,-$17.70,$0.00,-$2.30,-$20.00,-$18.48,-$17.24,,,
B-EJGNJ59,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-05,2023-08-05,4:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-08-11,100536059529716
B-KYJ8GJP,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-08-03,2023-08-06,5:30pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.78,$16.58,,2023-08-08,100536059422221
B-KYJ8GJP,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-03,2023-08-06,5:30pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.69,$14.64,,2023-08-08,100536059422221
B-KYJ8GJP,fulfilled,Crate of Glass,XXXXX,XXXXX,3x 1 crate,2023-08-06,2023-08-06,5:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.37,$29.27,,,
B-KYJ8GJP,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-03,2023-08-06,5:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.37,$29.27,,2023-08-08,100536059422221
B-KYJ8GJP,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-06,2023-08-06,5:30pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.37,-$29.27,,,
B-X9KAVPG,canceled,Water,XXXXX,XXXXX,2x Water,2023-07-13,2023-08-06,4:00pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-07-17,100536058406260
B-X9KAVPG,canceled,Water,XXXXX,XXXXX,Refund,2023-08-06,2023-08-06,4:00pm,,,0,0,-$2.00,$0.00,-$0.26,-$2.26,-$2.08,-$1.94,,2023-08-11,100536059529716
B-X9YY987,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-09,2023-08-09,8:15pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,,2023-08-14,100536059935728
B-WNMMEG4,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-09,2023-08-09,9:15pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-08-14,100536059935728
B-WNMMEG4,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-09,2023-08-09,9:15pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.36,-$29.26,,,
B-WNMMEG4,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-09,2023-08-09,9:15pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-08-14,100536059935728
B-WNMMEG4,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-09,2023-08-09,9:15pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.46,$9.76,,2023-08-14,100536059935728
B-RAWGPAJ,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-10,2023-08-10,6:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-08-15,100536060211587
B-RAWGPAJ,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-10,2023-08-10,6:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-08-15,100536060211587
B-RAWGPAJ,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-10,2023-08-10,6:00pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.66,$14.61,,2023-08-15,100536060211587
B-RAWDE5X,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-02,2023-08-10,2:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.90,$19.50,,2023-08-07,100536059356622
B-RAWDE5X,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-02,2023-08-10,2:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-08-07,100536059356622
B-P5EJ5WN,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-10,2023-08-10,6:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.69,$14.64,,2023-08-15,100536060211587
B-P5EJ5WN,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-10,2023-08-10,6:30pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.46,$9.76,,2023-08-15,100536060211587
B-P5EJ5WN,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-10,2023-08-10,6:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.38,$29.28,,2023-08-15,100536060211587
B-4RA69YG,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-10,2023-08-10,4:45pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,,2023-08-15,100536060211587
B-4RA69YG,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-09,2023-08-10,4:45pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,2023-08-14,100536059935728
B-4RA69YG,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-08-09,2023-08-10,4:45pm,,,0,0,$2.00,$0.00,$0.26,$2.26,$2.10,$1.96,,2023-08-14,100536059935728
B-4RA69YG,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-09,2023-08-10,4:45pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,2023-08-14,100536059935728
B-4RA69YG,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-10,2023-08-10,4:45pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.35,-$29.25,,,
B-DPWMVMG,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-11,2023-08-11,10:15pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.66,$14.61,,2023-08-16,100536060290274
B-DPWMVMG,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-11,2023-08-11,10:15pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.44,$9.74,,2023-08-16,100536060290274
B-RA93X3X,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-07-20,2023-08-11,9:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.42,$29.32,,2023-07-25,100536058737811
B-RA93X3X,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-11,2023-08-11,9:30pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.42,-$29.32,,,
B-RA93X3X,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-11,2023-08-11,9:30pm,,,0,0,-$20.00,$0.00,-$2.60,-$22.60,-$20.94,-$19.54,,,
B-RA93X3X,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-07-20,2023-08-11,9:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.70,$14.65,,2023-07-25,100536058737811
B-RA93X3X,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-07-20,2023-08-11,9:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.94,$19.54,,2023-07-25,100536058737811
B-77D369G,canceled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-07,2023-08-11,3:00pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.36,$29.26,,2023-08-11,100536059529716
B-77D369G,canceled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-07,2023-08-11,3:00pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,2023-08-11,100536059529716
B-77D369G,canceled,FUBAR Booster,XXXXX,XXXXX,Refund,2023-08-11,2023-08-11,3:00pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.36,-$29.26,,2023-08-16,100536060290274
B-77D369G,canceled,Custom Message,XXXXX,XXXXX,Refund,2023-08-11,2023-08-11,3:00pm,,,0,0,-$20.00,$0.00,-$2.60,-$22.60,-$20.91,-$19.51,,2023-08-16,100536060290274
B-RAGVWNN,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-11,2023-08-12,5:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-08-16,100536060290274
B-RAGVWNN,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-11,2023-08-12,5:30pm,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-08-16,100536060290274
B-JE9AG4N,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-12,2023-08-12,9:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,Refund,2023-08-12,2023-08-12,10:15pm,,,0,0,-$17.88,$0.00,-$1.26,-$19.14,-$18.72,-$17.46,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,Refund,2023-08-12,2023-08-12,10:15pm,,,0,0,-$22.38,$0.00,-$1.56,-$23.94,-$23.17,-$21.61,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,6x 1 crate,2023-08-12,2023-08-12,10:15pm,,,0,0,$22.38,$0.00,$1.56,$23.94,$23.17,$21.61,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,6x 1 crate,2023-08-12,2023-08-12,10:15pm,,,0,0,$15.27,$0.00,$1.08,$16.35,$15.99,$14.91,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,6x 1 crate,2023-08-12,2023-08-12,10:15pm,,,0,0,$17.88,$0.00,$1.26,$19.14,$18.72,$17.46,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,6x 1 crate,2023-08-12,2023-08-12,10:15pm,,,0,0,$22.35,$0.00,$1.56,$23.91,$23.37,$21.81,,2023-08-17,100536060340432
B-AGEGM73,fulfilled,Crate of Glass,XXXXX,XXXXX,6x 1 crate,2023-08-12,2023-08-12,10:15pm,,,0,0,$22.38,$0.00,$1.56,$23.94,$23.16,$21.60,,2023-08-17,100536060340432
B-V454YVP,fulfilled,Color bomb,XXXXX,XXXXX,1x (1) Color Bomb,2023-08-12,2023-08-12,4:30pm,,,1,0,$8.50,$0.00,$1.11,$9.61,$8.88,$8.28,,2023-08-17,100536060340432
B-AGE5PGW,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-08-10,2023-08-12,6:30pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.75,$16.55,,2023-08-15,100536060211587
B-ZGZGP6W,fulfilled,Crate of Glass,XXXXX,XXXXX,3x 1 crate,2023-08-12,2023-08-12,5:30pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.38,$29.28,,2023-08-17,100536060340432
B-MEV68EN,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-09,2023-08-12,7:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-08-14,100536059935728
B-WN7K6N4,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-08-11,2023-08-12,4:00pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-08-16,100536060290274
B-WN7K6N4,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-11,2023-08-12,4:00pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.34,$29.24,,2023-08-16,100536060290274
B-676Z45M,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-12,2023-08-13,2:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-08-16,100536060290274
B-775487M,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-13,2023-08-13,4:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.67,$14.62,,2023-08-17,100536060340432
B-P5E6DPE,canceled,Video,XXXXX,XXXXX,1x Video,2023-08-14,2023-08-14,7:15pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-08-17,100536060340432
B-P5E6DPE,canceled,Video,XXXXX,XXXXX,Refund,2023-08-14,2023-08-14,7:15pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.65,-$14.60,,2023-08-17,100536060340432
B-JE9GZ6N,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-08-14,2023-08-14,4:30pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.77,$16.57,,2023-08-17,100536060340432
B-WN75E37,fulfilled,Water,XXXXX,XXXXX,2x Water,2023-08-14,2023-08-15,5:30pm,,,0,0,$2.00,$0.00,$0.26,$2.26,$2.08,$1.94,,2023-08-17,100536060340432
B-WN75E37,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-14,2023-08-15,5:30pm,,,1,0,$30.00,$0.00,$3.90,$33.90,$31.34,$29.24,,2023-08-17,100536060340432
B-MER4PDV,canceled,Water,XXXXX,XXXXX,2x Water,2023-08-14,2023-08-15,9:30pm,,,1,0,$2.00,$0.00,$0.26,$2.26,$2.06,$1.92,,2023-08-17,100536060340432
B-MER4PDV,canceled,Water,XXXXX,XXXXX,Refund,2023-08-14,2023-08-15,9:30pm,,,0,0,-$2.00,$0.00,-$0.26,-$2.26,-$2.06,-$1.92,,2023-08-17,100536060340432
B-3ZRKGZ4,fulfilled,Color bomb,XXXXX,XXXXX,2x (1) Color Bomb,2023-08-06,2023-08-15,9:00pm,,,1,0,$17.00,$0.00,$2.22,$19.22,$17.75,$16.55,,2023-08-11,100536059529716
B-9XA57E4,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-15,2023-08-15,6:30pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.43,$9.73,,2023-08-18,100536060399022
B-V45NKA8,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-14,2023-08-16,7:45pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,2023-08-17,100536060340432
B-V45NKA8,fulfilled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-14,2023-08-16,7:45pm,,,1,0,$10.00,$0.00,$1.30,$11.30,$10.46,$9.76,,2023-08-17,100536060340432
B-V45NKA8,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-14,2023-08-16,7:45pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.37,$29.27,,2023-08-17,100536060340432
B-V45NKA8,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-16,2023-08-16,7:45pm,,,0,0,-$30.00,$0.00,-$3.90,-$33.90,-$31.37,-$29.27,,,
B-Y6W7A8J,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-14,2023-08-16,6:45pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.51,$14.46,,2023-08-17,100536060340432
B-Y6W7A8J,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-14,2023-08-16,6:45pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.02,$28.92,,2023-08-17,100536060340432
B-WN7PKDW,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-17,2023-08-17,3:00pm,,,0,0,-$15.00,$0.00,-$1.95,-$16.95,-$15.65,-$14.60,,,
B-WN7PKDW,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-17,2023-08-17,3:00pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,2023-08-22,100536060498666
B-JE97GG8,fulfilled,Large Item,XXXXX,XXXXX,1x Large Item,2023-08-18,2023-08-18,3:45pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,,
B-9XAM8MD,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-18,2023-08-18,8:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.65,$14.60,,,
B-4RAMANZ,fulfilled,Water,XXXXX,XXXXX,8x Water,2023-08-07,2023-08-18,8:30pm,,,0,0,$8.00,$0.00,$1.04,$9.04,$8.40,$7.84,,2023-08-11,100536059529716
B-4RAMANZ,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-07,2023-08-18,8:30pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.70,$14.65,,2023-08-11,100536059529716
B-4RAMANZ,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-18,2023-08-18,8:30pm,,,0,0,-$20.00,$0.00,-$2.60,-$22.60,-$20.93,-$19.53,,,
B-4RAMANZ,fulfilled,Custom Message,XXXXX,XXXXX,1x Adult,2023-08-07,2023-08-18,8:30pm,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.93,$19.53,,2023-08-11,100536059529716
B-8P7GG97,fulfilled,FUBAR Booster,XXXXX,XXXXX,1x BOOSTER,2023-08-18,2023-08-18,7:15pm,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,,
B-8P7GG97,fulfilled,Video,XXXXX,XXXXX,1x Video,2023-08-18,2023-08-18,7:15pm,,,1,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,,
B-WN7XZW8,canceled,Crate of Glass,XXXXX,XXXXX,1x 1 crate,2023-08-13,2023-08-19,3:00pm,,,0,0,$10.00,$0.00,$1.30,$11.30,$10.45,$9.75,,2023-08-17,100536060340432
